picocom v3.2a

port is        : /dev/tty.usbmodem103
flowcontrol    : none
baudrate is    : 230400
parity is      : none
databits are   : 8
stopbits are   : 1
escape is      : C-a
local echo is  : no
noinit is      : no
noreset is     : no
hangup is      : no
nolock is      : no
send_cmd is    : /nix/store/qsx6i1q4h7cq5kg1pjmis5q57nskh70f-lrzsz-0.12.20/bin/sz -vv
receive_cmd is : /nix/store/qsx6i1q4h7cq5kg1pjmis5q57nskh70f-lrzsz-0.12.20/bin/rz -vv -E
imap is        : 8bithex,
omap is        : 
emap is        : crcrlf,delbs,
logfile is     : none
initstring     : none
exit_after is  : not set
exit is        : no

Type [C-a] [C-h] to see available commands
Terminal ready
msg = 1262, time steps =   10, qsz =    2, switch = 0 t =    25515 ms. I_w =   7131 mA, erpm =        0, ax =      594, ay =     -424, az =     9819, gx = -0.03809 rad/s, theta =      133 mrad, theta_d =       27 mrad, x =        4, x_d =        0
msg = 1940, time steps =   10, qsz =    2, switch = 1 t =    39210 ms. I_w =  -1520 mA, erpm =        0, ax =      757, ay =     1267, az =     9791, gx = -0.19894 rad/s, theta =      -27 mrad, theta_d =       -6 mrad, x =       95, x_d =        2
msg = 1941, time steps =   10, qsz =    2, switch = 1 t =    39231 ms. I_w =  -1025 mA, erpm =        0, ax =      685, ay =      660, az =     9791, gx = -0.22131 rad/s, theta =      -23 mrad, theta_d =       13 mrad, x =       95, x_d =        0
msg = 1942, time steps =   10, qsz =    2, switch = 1 t =    39251 ms. I_w =   -374 mA, erpm =     -110, ax =      354, ay =      473, az =     9777, gx = -0.22344 rad/s, theta =      -18 mrad, theta_d =       32 mrad, x =      105, x_d =       49
msg = 1943, time steps =   10, qsz =    2, switch = 1 t =    39271 ms. I_w =    348 mA, erpm =      -15, ax =      -91, ay =      607, az =     9763, gx = -0.21918 rad/s, theta =      -14 mrad, theta_d =       49 mrad, x =      115, x_d =       88
msg = 1944, time steps =   10, qsz =    2, switch = 1 t =    39291 ms. I_w =    501 mA, erpm =      -15, ax =     -489, ay =     -687, az =     9763, gx = -0.17124 rad/s, theta =      -10 mrad, theta_d =       62 mrad, x =      105, x_d =       37
msg = 1945, time steps =   10, qsz =    2, switch = 1 t =    39311 ms. I_w =    753 mA, erpm =      -93, ax =     -652, ay =     -209, az =     9763, gx = -0.09348 rad/s, theta =       -7 mrad, theta_d =       68 mrad, x =      110, x_d =       56
msg = 1946, time steps =   10, qsz =    2, switch = 1 t =    39332 ms. I_w =   1039 mA, erpm =     -104, ax =     -369, ay =     1339, az =     9744, gx = -0.05833 rad/s, theta =       -6 mrad, theta_d =       67 mrad, x =      121, x_d =      104
msg = 1947, time steps =   10, qsz =    2, switch = 1 t =    39352 ms. I_w =   1196 mA, erpm =     -104, ax =       47, ay =     1884, az =     9726, gx = -0.07005 rad/s, theta =       -5 mrad, theta_d =       67 mrad, x =      128, x_d =      125
msg = 1948, time steps =   10, qsz =    2, switch = 1 t =    39372 ms. I_w =   1232 mA, erpm =        0, ax =      426, ay =      885, az =     9782, gx = -0.06791 rad/s, theta =       -3 mrad, theta_d =       67 mrad, x =      125, x_d =      100
msg = 1949, time steps =   10, qsz =    2, switch = 1 t =    39392 ms. I_w =    896 mA, erpm =        0, ax =      887, ay =     -180, az =     9819, gx = -0.01678 rad/s, theta =       -3 mrad, theta_d =       65 mrad, x =      111, x_d =       26
msg = 1950, time steps =   10, qsz =    2, switch = 1 t =    39412 ms. I_w =    665 mA, erpm =        0, ax =     1045, ay =     -635, az =     9810, gx = 0.05991 rad/s, theta =       -3 mrad, theta_d =       56 mrad, x =      108, x_d =        6
msg = 1951, time steps =   10, qsz =    2, switch = 1 t =    39433 ms. I_w =    334 mA, erpm =        0, ax =     1088, ay =     -472, az =     9810, gx = 0.13448 rad/s, theta =       -5 mrad, theta_d =       41 mrad, x =      107, x_d =        1
msg = 1952, time steps =   10, qsz =    2, switch = 1 t =    39453 ms. I_w =   -107 mA, erpm =        0, ax =     1093, ay =      167, az =     9801, gx = 0.18455 rad/s, theta =       -9 mrad, theta_d =       22 mrad, x =      107, x_d =        0
msg = 1953, time steps =   10, qsz =    2, switch = 1 t =    39473 ms. I_w =   -638 mA, erpm =       35, ax =     1141, ay =      904, az =     9787, gx = 0.20372 rad/s, theta =      -13 mrad, theta_d =        1 mrad, x =      103, x_d =      -14
msg = 1954, time steps =   10, qsz =    2, switch = 1 t =    39493 ms. I_w =  -1212 mA, erpm =       35, ax =     1035, ay =     1501, az =     9787, gx = 0.19413 rad/s, theta =      -17 mrad, theta_d =      -16 mrad, x =       98, x_d =      -36
msg = 1955, time steps =   10, qsz =    2, switch = 1 t =    39513 ms. I_w =  -1604 mA, erpm =       12, ax =      887, ay =     1492, az =     9805, gx = 0.16537 rad/s, theta =      -20 mrad, theta_d =      -30 mrad, x =       98, x_d =      -33
msg = 1956, time steps =   10, qsz =    2, switch = 1 t =    39534 ms. I_w =  -1926 mA, erpm =      115, ax =      810, ay =      908, az =     9824, gx = 0.14513 rad/s, theta =      -23 mrad, theta_d =      -41 mrad, x =       94, x_d =      -50
msg = 1957, time steps =   10, qsz =    2, switch = 1 t =    39554 ms. I_w =  -2551 mA, erpm =      115, ax =      570, ay =      277, az =     9782, gx = 0.15365 rad/s, theta =      -26 mrad, theta_d =      -51 mrad, x =       78, x_d =     -122
msg = 1958, time steps =   10, qsz =    2, switch = 1 t =    39574 ms. I_w =  -2819 mA, erpm =        1, ax =      431, ay =      139, az =     9777, gx = 0.17922 rad/s, theta =      -30 mrad, theta_d =      -62 mrad, x =       81, x_d =      -92
msg = 1959, time steps =   10, qsz =    2, switch = 1 t =    39594 ms. I_w =  -2861 mA, erpm =        0, ax =      388, ay =      574, az =     9801, gx = 0.19520 rad/s, theta =      -34 mrad, theta_d =      -74 mrad, x =       94, x_d =      -24
msg = 1960, time steps =   10, qsz =    2, switch = 1 t =    39614 ms. I_w =  -3122 mA, erpm =        0, ax =      287, ay =     1076, az =     9791, gx = 0.18455 rad/s, theta =      -38 mrad, theta_d =      -84 mrad, x =       97, x_d =       -6
msg = 1961, time steps =   10, qsz =    2, switch = 1 t =    39635 ms. I_w =  -3472 mA, erpm =      129, ax =      234, ay =     1186, az =     9782, gx = 0.16005 rad/s, theta =      -41 mrad, theta_d =      -92 mrad, x =       90, x_d =      -40
msg = 1962, time steps =   10, qsz =    2, switch = 1 t =    39655 ms. I_w =  -4125 mA, erpm =      129, ax =      206, ay =      932, az =     9805, gx = 0.13554 rad/s, theta =      -44 mrad, theta_d =      -97 mrad, x =       70, x_d =     -132
msg = 1963, time steps =   10, qsz =    2, switch = 1 t =    39675 ms. I_w =  -4252 mA, erpm =        1, ax =      124, ay =      636, az =     9819, gx = 0.12489 rad/s, theta =      -46 mrad, theta_d =      -99 mrad, x =       73, x_d =     -102
msg = 1964, time steps =   10, qsz =    2, switch = 1 t =    39695 ms. I_w =  -4049 mA, erpm =        0, ax =       71, ay =      693, az =     9815, gx = 0.11531 rad/s, theta =      -49 mrad, theta_d =     -101 mrad, x =       87, x_d =      -27
msg = 1965, time steps =   10, qsz =    2, switch = 1 t =    39715 ms. I_w =  -4071 mA, erpm =        0, ax =       62, ay =      865, az =     9810, gx = 0.10039 rad/s, theta =      -51 mrad, theta_d =     -102 mrad, x =       91, x_d =       -7
msg = 1966, time steps =   10, qsz =    2, switch = 1 t =    39736 ms. I_w =  -4118 mA, erpm =        0, ax =       86, ay =      966, az =     9824, gx = 0.07802 rad/s, theta =      -53 mrad, theta_d =     -100 mrad, x =       92, x_d =       -1
msg = 1967, time steps =   10, qsz =    2, switch = 1 t =    39756 ms. I_w =  -4127 mA, erpm =        0, ax =       95, ay =     1085, az =     9819, gx = 0.04926 rad/s, theta =      -54 mrad, theta_d =      -96 mrad, x =       92, x_d =        0
msg = 1968, time steps =   10, qsz =    2, switch = 1 t =    39776 ms. I_w =  -4074 mA, erpm =        0, ax =       91, ay =      999, az =     9824, gx = 0.01837 rad/s, theta =      -55 mrad, theta_d =      -90 mrad, x =       92, x_d =        0
msg = 1969, time steps =   10, qsz =    2, switch = 1 t =    39796 ms. I_w =  -3967 mA, erpm =        0, ax =       43, ay =      751, az =     9829, gx = -0.00400 rad/s, theta =      -55 mrad, theta_d =      -82 mrad, x =       92, x_d =        0
msg = 1970, time steps =   10, qsz =    2, switch = 1 t =    39816 ms. I_w =  -3831 mA, erpm =        0, ax =      -52, ay =      703, az =     9819, gx = -0.01785 rad/s, theta =      -54 mrad, theta_d =      -73 mrad, x =       92, x_d =        0
msg = 1971, time steps =   10, qsz =    2, switch = 1 t =    39837 ms. I_w =  -3676 mA, erpm =        0, ax =     -210, ay =      832, az =     9810, gx = -0.03063 rad/s, theta =      -54 mrad, theta_d =      -64 mrad, x =       92, x_d =        0
msg = 1972, time steps =   10, qsz =    2, switch = 1 t =    39857 ms. I_w =  -3496 mA, erpm =        0, ax =     -383, ay =     1042, az =     9782, gx = -0.04981 rad/s, theta =      -53 mrad, theta_d =      -54 mrad, x =       92, x_d =        0
msg = 1973, time steps =   10, qsz =    2, switch = 1 t =    39877 ms. I_w =  -3276 mA, erpm =        0, ax =     -527, ay =     1138, az =     9768, gx = -0.07537 rad/s, theta =      -52 mrad, theta_d =      -43 mrad, x =       92, x_d =        0
msg = 1974, time steps =   10, qsz =    2, switch = 1 t =    39897 ms. I_w =  -3008 mA, erpm =        0, ax =     -584, ay =      956, az =     9791, gx = -0.10094 rad/s, theta =      -50 mrad, theta_d =      -31 mrad, x =       92, x_d =        0
msg = 1975, time steps =   10, qsz =    2, switch = 1 t =    39917 ms. I_w =  -2711 mA, erpm =        0, ax =     -613, ay =      717, az =     9773, gx = -0.11585 rad/s, theta =      -47 mrad, theta_d =      -18 mrad, x =       92, x_d =        0
msg = 1976, time steps =   10, qsz =    2, switch = 1 t =    39938 ms. I_w =  -2251 mA, erpm =     -127, ax =     -580, ay =      488, az =     9763, gx = -0.12011 rad/s, theta =      -45 mrad, theta_d =       -5 mrad, x =      103, x_d =       53
msg = 1977, time steps =   10, qsz =    2, switch = 1 t =    39958 ms. I_w =  -1602 mA, erpm =     -108, ax =     -393, ay =      617, az =     9777, gx = -0.11798 rad/s, theta =      -43 mrad, theta_d =        5 mrad, x =      121, x_d =      128
msg = 1978, time steps =   10, qsz =    2, switch = 1 t =    39978 ms. I_w =  -1300 mA, erpm =     -108, ax =     -278, ay =      846, az =     9759, gx = -0.12011 rad/s, theta =      -40 mrad, theta_d =       16 mrad, x =      125, x_d =      135
msg = 1979, time steps =   10, qsz =    2, switch = 1 t =    39998 ms. I_w =  -1158 mA, erpm =        0, ax =     -230, ay =      779, az =     9759, gx = -0.12437 rad/s, theta =      -38 mrad, theta_d =       25 mrad, x =      119, x_d =       91
msg = 1980, time steps =   10, qsz =    2, switch = 1 t =    40018 ms. I_w =  -1222 mA, erpm =       -6, ax =     -306, ay =      698, az =     9773, gx = -0.12437 rad/s, theta =      -35 mrad, theta_d =       34 mrad, x =      106, x_d =       24
msg = 1981, time steps =   10, qsz =    2, switch = 1 t =    40039 ms. I_w =  -1047 mA, erpm =       -6, ax =     -460, ay =      813, az =     9759, gx = -0.11692 rad/s, theta =      -33 mrad, theta_d =       42 mrad, x =      104, x_d =       12
msg = 1982, time steps =   10, qsz =    2, switch = 1 t =    40059 ms. I_w =   -834 mA, erpm =      -22, ax =     -608, ay =     1028, az =     9744, gx = -0.11905 rad/s, theta =      -30 mrad, theta_d =       49 mrad, x =      104, x_d =       13
msg = 1983, time steps =   10, qsz =    2, switch = 1 t =    40079 ms. I_w =   -561 mA, erpm =      -22, ax =     -719, ay =      818, az =     9735, gx = -0.12544 rad/s, theta =      -28 mrad, theta_d =       56 mrad, x =      107, x_d =       24
msg = 1984, time steps =   10, qsz =    2, switch = 1 t =    40099 ms. I_w =   -379 mA, erpm =       -7, ax =     -771, ay =      -28, az =     9754, gx = -0.09561 rad/s, theta =      -26 mrad, theta_d =       61 mrad, x =      107, x_d =       20
msg = 1985, time steps =   10, qsz =    2, switch = 1 t =    40119 ms. I_w =   -345 mA, erpm =     -118, ax =     -695, ay =      359, az =     9726, gx = -0.04768 rad/s, theta =      -24 mrad, theta_d =       61 mrad, x =      109, x_d =       29
msg = 1986, time steps =   10, qsz =    2, switch = 1 t =    40140 ms. I_w =     72 mA, erpm =     -118, ax =     -527, ay =     1152, az =     9716, gx = -0.02317 rad/s, theta =      -24 mrad, theta_d =       58 mrad, x =      129, x_d =      119
msg = 1987, time steps =   10, qsz =    2, switch = 1 t =    40160 ms. I_w =    169 mA, erpm =     -118, ax =     -278, ay =     1587, az =     9721, gx = -0.03170 rad/s, theta =      -23 mrad, theta_d =       55 mrad, x =      136, x_d =      142
msg = 1988, time steps =   10, qsz =    2, switch = 1 t =    40180 ms. I_w =    138 mA, erpm =        0, ax =      -52, ay =     1449, az =     9730, gx = -0.04661 rad/s, theta =      -22 mrad, theta_d =       54 mrad, x =      133, x_d =      113
msg = 1989, time steps =   10, qsz =    2, switch = 1 t =    40200 ms. I_w =   -217 mA, erpm =        0, ax =       71, ay =      712, az =     9759, gx = -0.04341 rad/s, theta =      -22 mrad, theta_d =       53 mrad, x =      117, x_d =       29
msg = 1990, time steps =   10, qsz =    2, switch = 1 t =    40220 ms. I_w =   -321 mA, erpm =        0, ax =       76, ay =      263, az =     9773, gx = -0.01572 rad/s, theta =      -21 mrad, theta_d =       51 mrad, x =      113, x_d =        7
msg = 1991, time steps =   10, qsz =    2, switch = 1 t =    40241 ms. I_w =   -421 mA, erpm =        0, ax =       -4, ay =      536, az =     9773, gx = 0.01624 rad/s, theta =      -21 mrad, theta_d =       45 mrad, x =      112, x_d =        2
msg = 1992, time steps =   10, qsz =    2, switch = 1 t =    40261 ms. I_w =   -545 mA, erpm =        0, ax =     -153, ay =     1167, az =     9763, gx = 0.02796 rad/s, theta =      -22 mrad, theta_d =       39 mrad, x =      112, x_d =        0
msg = 1993, time steps =   10, qsz =    2, switch = 1 t =    40281 ms. I_w =   -650 mA, erpm =        0, ax =     -234, ay =     1525, az =     9754, gx = 0.01517 rad/s, theta =      -22 mrad, theta_d =       33 mrad, x =      112, x_d =        0
msg = 1994, time steps =   10, qsz =    2, switch = 1 t =    40301 ms. I_w =   -697 mA, erpm =        0, ax =     -244, ay =     1372, az =     9754, gx = -0.01039 rad/s, theta =      -22 mrad, theta_d =       30 mrad, x =      112, x_d =        0
msg = 1995, time steps =   10, qsz =    2, switch = 1 t =    40321 ms. I_w =   -696 mA, erpm =        0, ax =     -321, ay =      980, az =     9773, gx = -0.02211 rad/s, theta =      -22 mrad, theta_d =       29 mrad, x =      112, x_d =        0
msg = 1996, time steps =   10, qsz =    2, switch = 1 t =    40342 ms. I_w =   -683 mA, erpm =        0, ax =     -335, ay =      698, az =     9777, gx = -0.02104 rad/s, theta =      -21 mrad, theta_d =       29 mrad, x =      112, x_d =        0
msg = 1997, time steps =   10, qsz =    2, switch = 1 t =    40362 ms. I_w =   -681 mA, erpm =        0, ax =     -287, ay =      655, az =     9763, gx = -0.01465 rad/s, theta =      -21 mrad, theta_d =       27 mrad, x =      112, x_d =        0
msg = 1998, time steps =   10, qsz =    2, switch = 1 t =    40382 ms. I_w =   -687 mA, erpm =        0, ax =     -139, ay =      770, az =     9768, gx = -0.01252 rad/s, theta =      -21 mrad, theta_d =       26 mrad, x =      112, x_d =        0
msg = 1999, time steps =   10, qsz =    2, switch = 1 t =    40402 ms. I_w =   -688 mA, erpm =        0, ax =       28, ay =      865, az =     9777, gx = -0.01785 rad/s, theta =      -20 mrad, theta_d =       25 mrad, x =      112, x_d =        0
msg = 2000, time steps =   10, qsz =    2, switch = 1 t =    40422 ms. I_w =   -669 mA, erpm =        0, ax =      115, ay =      870, az =     9801, gx = -0.02637 rad/s, theta =      -20 mrad, theta_d =       25 mrad, x =      112, x_d =        0
msg = 2001, time steps =   10, qsz =    2, switch = 1 t =    40443 ms. I_w =   -630 mA, erpm =        0, ax =      172, ay =      760, az =     9782, gx = -0.03383 rad/s, theta =      -19 mrad, theta_d =       25 mrad, x =      112, x_d =        0
msg = 2002, time steps =   10, qsz =    2, switch = 1 t =    40463 ms. I_w =   -581 mA, erpm =        0, ax =      158, ay =      607, az =     9787, gx = -0.03702 rad/s, theta =      -18 mrad, theta_d =       26 mrad, x =      112, x_d =        0
msg = 2003, time steps =   10, qsz =    2, switch = 1 t =    40483 ms. I_w =   -530 mA, erpm =        0, ax =       57, ay =      536, az =     9801, gx = -0.03596 rad/s, theta =      -18 mrad, theta_d =       27 mrad, x =      112, x_d =        0
msg = 2004, time steps =   10, qsz =    2, switch = 1 t =    40503 ms. I_w =   -485 mA, erpm =        0, ax =      -23, ay =      588, az =     9801, gx = -0.03489 rad/s, theta =      -17 mrad, theta_d =       28 mrad, x =      112, x_d =        0
msg = 2005, time steps =   10, qsz =    2, switch = 1 t =    40523 ms. I_w =   -438 mA, erpm =        0, ax =      -71, ay =      698, az =     9801, gx = -0.03702 rad/s, theta =      -16 mrad, theta_d =       29 mrad, x =      112, x_d =        0
msg = 2006, time steps =   10, qsz =    2, switch = 1 t =    40544 ms. I_w =   -380 mA, erpm =        0, ax =      -91, ay =      736, az =     9791, gx = -0.04448 rad/s, theta =      -15 mrad, theta_d =       30 mrad, x =      112, x_d =        0
msg = 2007, time steps =   10, qsz =    2, switch = 1 t =    40564 ms. I_w =   -308 mA, erpm =        0, ax =      -62, ay =      631, az =     9810, gx = -0.05087 rad/s, theta =      -14 mrad, theta_d =       31 mrad, x =      112, x_d =        0
msg = 2008, time steps =   10, qsz =    2, switch = 1 t =    40584 ms. I_w =   -232 mA, erpm =        0, ax =      -14, ay =      493, az =     9801, gx = -0.04981 rad/s, theta =      -13 mrad, theta_d =       33 mrad, x =      112, x_d =        0
msg = 2009, time steps =   10, qsz =    2, switch = 1 t =    40604 ms. I_w =   -166 mA, erpm =        0, ax =       62, ay =      421, az =     9805, gx = -0.04554 rad/s, theta =      -12 mrad, theta_d =       34 mrad, x =      112, x_d =        0
msg = 2010, time steps =   10, qsz =    2, switch = 1 t =    40624 ms. I_w =   -114 mA, erpm =        0, ax =      163, ay =      464, az =     9805, gx = -0.04022 rad/s, theta =      -12 mrad, theta_d =       35 mrad, x =      112, x_d =        0
msg = 2011, time steps =   10, qsz =    2, switch = 1 t =    40645 ms. I_w =    -72 mA, erpm =        0, ax =      254, ay =      512, az =     9824, gx = -0.03596 rad/s, theta =      -11 mrad, theta_d =       35 mrad, x =      112, x_d =        0
msg = 2012, time steps =   10, qsz =    2, switch = 1 t =    40665 ms. I_w =    -37 mA, erpm =        0, ax =      282, ay =      497, az =     9819, gx = -0.03383 rad/s, theta =      -10 mrad, theta_d =       35 mrad, x =      112, x_d =        0
msg = 2013, time steps =   10, qsz =    2, switch = 1 t =    40685 ms. I_w =     -7 mA, erpm =        0, ax =      302, ay =      483, az =     9796, gx = -0.03170 rad/s, theta =      -10 mrad, theta_d =       35 mrad, x =      112, x_d =        0
msg = 2014, time steps =   10, qsz =    2, switch = 1 t =    40705 ms. I_w =     17 mA, erpm =        0, ax =      268, ay =      502, az =     9796, gx = -0.02957 rad/s, theta =       -9 mrad, theta_d =       34 mrad, x =      112, x_d =        0
msg = 2015, time steps =   10, qsz =    2, switch = 1 t =    40725 ms. I_w =     40 mA, erpm =        0, ax =      201, ay =      536, az =     9805, gx = -0.02957 rad/s, theta =       -8 mrad, theta_d =       34 mrad, x =      112, x_d =        0
msg = 2016, time steps =   10, qsz =    2, switch = 1 t =    40746 ms. I_w =     64 mA, erpm =        0, ax =       95, ay =      512, az =     9815, gx = -0.02957 rad/s, theta =       -8 mrad, theta_d =       33 mrad, x =      112, x_d =        0
msg = 2017, time steps =   10, qsz =    2, switch = 1 t =    40766 ms. I_w =     86 mA, erpm =        0, ax =       28, ay =      454, az =     9801, gx = -0.02850 rad/s, theta =       -7 mrad, theta_d =       33 mrad, x =      112, x_d =        0
msg = 2018, time steps =   10, qsz =    2, switch = 1 t =    40786 ms. I_w =    102 mA, erpm =        0, ax =      -43, ay =      411, az =     9791, gx = -0.02211 rad/s, theta =       -7 mrad, theta_d =       32 mrad, x =      112, x_d =        0
msg = 2019, time steps =   10, qsz =    2, switch = 1 t =    40806 ms. I_w =    106 mA, erpm =        0, ax =      -47, ay =      488, az =     9801, gx = -0.01891 rad/s, theta =       -6 mrad, theta_d =       31 mrad, x =      112, x_d =        0
msg = 2020, time steps =   10, qsz =    2, switch = 1 t =    40826 ms. I_w =    108 mA, erpm =        0, ax =       19, ay =      626, az =     9787, gx = -0.01998 rad/s, theta =       -6 mrad, theta_d =       30 mrad, x =      112, x_d =        0
msg = 2021, time steps =   10, qsz =    2, switch = 1 t =    40847 ms. I_w =    121 mA, erpm =        0, ax =       52, ay =      626, az =     9782, gx = -0.02424 rad/s, theta =       -5 mrad, theta_d =       29 mrad, x =      112, x_d =        0
msg = 2022, time steps =   10, qsz =    2, switch = 1 t =    40867 ms. I_w =    146 mA, erpm =        0, ax =       76, ay =      555, az =     9810, gx = -0.02957 rad/s, theta =       -5 mrad, theta_d =       29 mrad, x =      112, x_d =        0
msg = 2023, time steps =   10, qsz =    2, switch = 1 t =    40887 ms. I_w =    178 mA, erpm =        0, ax =       57, ay =      521, az =     9819, gx = -0.03063 rad/s, theta =       -4 mrad, theta_d =       29 mrad, x =      112, x_d =        0
msg = 2024, time steps =   10, qsz =    2, switch = 1 t =    40907 ms. I_w =    208 mA, erpm =        0, ax =      -47, ay =      507, az =     9801, gx = -0.02850 rad/s, theta =       -4 mrad, theta_d =       29 mrad, x =      112, x_d =        0
msg = 2025, time steps =   10, qsz =    2, switch = 1 t =    40927 ms. I_w =    236 mA, erpm =        0, ax =     -163, ay =      564, az =     9796, gx = -0.02957 rad/s, theta =       -3 mrad, theta_d =       29 mrad, x =      112, x_d =        0
msg = 2026, time steps =   10, qsz =    2, switch = 1 t =    40948 ms. I_w =    269 mA, erpm =        0, ax =     -210, ay =      588, az =     9801, gx = -0.03170 rad/s, theta =       -2 mrad, theta_d =       29 mrad, x =      112, x_d =        0
msg = 2027, time steps =   10, qsz =    2, switch = 1 t =    40968 ms. I_w =    308 mA, erpm =        0, ax =     -254, ay =      569, az =     9791, gx = -0.03489 rad/s, theta =       -2 mrad, theta_d =       29 mrad, x =      112, x_d =        0
msg = 2028, time steps =   10, qsz =    2, switch = 1 t =    40988 ms. I_w =    351 mA, erpm =        0, ax =     -215, ay =      545, az =     9787, gx = -0.03596 rad/s, theta =       -1 mrad, theta_d =       30 mrad, x =      112, x_d =        0
msg = 2029, time steps =   10, qsz =    2, switch = 1 t =    41008 ms. I_w =    396 mA, erpm =        0, ax =     -163, ay =      555, az =     9796, gx = -0.03702 rad/s, theta =        0 mrad, theta_d =       31 mrad, x =      112, x_d =        0
msg = 2030, time steps =   10, qsz =    2, switch = 1 t =    41028 ms. I_w =    445 mA, erpm =        0, ax =      -67, ay =      588, az =     9805, gx = -0.04022 rad/s, theta =        0 mrad, theta_d =       31 mrad, x =      112, x_d =        0
msg = 2031, time steps =   10, qsz =    2, switch = 1 t =    41049 ms. I_w =    503 mA, erpm =        0, ax =       71, ay =      550, az =     9810, gx = -0.04448 rad/s, theta =        0 mrad, theta_d =       32 mrad, x =      112, x_d =        0
msg = 2032, time steps =   10, qsz =    2, switch = 1 t =    41069 ms. I_w =    566 mA, erpm =        0, ax =      191, ay =      521, az =     9819, gx = -0.04554 rad/s, theta =        1 mrad, theta_d =       33 mrad, x =      112, x_d =        0
msg = 2033, time steps =   10, qsz =    2, switch = 1 t =    41089 ms. I_w =    628 mA, erpm =        0, ax =      263, ay =      440, az =     9824, gx = -0.04554 rad/s, theta =        2 mrad, theta_d =       35 mrad, x =      112, x_d =        0
msg = 2034, time steps =   10, qsz =    2, switch = 1 t =    41109 ms. I_w =    684 mA, erpm =        0, ax =      345, ay =      378, az =     9829, gx = -0.04128 rad/s, theta =        3 mrad, theta_d =       35 mrad, x =      112, x_d =        0
msg = 2035, time steps =   10, qsz =    2, switch = 1 t =    41129 ms. I_w =    727 mA, erpm =        0, ax =      374, ay =      277, az =     9833, gx = -0.03596 rad/s, theta =        4 mrad, theta_d =       36 mrad, x =      112, x_d =        0
msg = 2036, time steps =   10, qsz =    2, switch = 1 t =    41150 ms. I_w =    752 mA, erpm =        0, ax =      345, ay =      191, az =     9829, gx = -0.02531 rad/s, theta =        4 mrad, theta_d =       35 mrad, x =      112, x_d =        0
msg = 2037, time steps =   10, qsz =    2, switch = 1 t =    41170 ms. I_w =    750 mA, erpm =        0, ax =      302, ay =      172, az =     9810, gx = -0.01359 rad/s, theta =        5 mrad, theta_d =       33 mrad, x =      112, x_d =        0
msg = 2038, time steps =   10, qsz =    2, switch = 1 t =    41190 ms. I_w =    721 mA, erpm =        0, ax =      225, ay =      191, az =     9819, gx = -0.00081 rad/s, theta =        5 mrad, theta_d =       31 mrad, x =      112, x_d =        0
msg = 2039, time steps =   10, qsz =    2, switch = 1 t =    41210 ms. I_w =    665 mA, erpm =        0, ax =      148, ay =      215, az =     9815, gx = 0.01198 rad/s, theta =        5 mrad, theta_d =       27 mrad, x =      112, x_d =        0
msg = 2040, time steps =   10, qsz =    2, switch = 1 t =    41230 ms. I_w =    585 mA, erpm =        0, ax =      115, ay =      234, az =     9815, gx = 0.02476 rad/s, theta =        4 mrad, theta_d =       23 mrad, x =      112, x_d =        0
msg = 2041, time steps =   10, qsz =    2, switch = 1 t =    41251 ms. I_w =    480 mA, erpm =        0, ax =       95, ay =      263, az =     9805, gx = 0.03754 rad/s, theta =        4 mrad, theta_d =       18 mrad, x =      112, x_d =        0
msg = 2042, time steps =   10, qsz =    2, switch = 1 t =    41271 ms. I_w =    358 mA, erpm =        0, ax =      134, ay =      263, az =     9801, gx = 0.04713 rad/s, theta =        3 mrad, theta_d =       12 mrad, x =      112, x_d =        0
msg = 2043, time steps =   10, qsz =    2, switch = 1 t =    41291 ms. I_w =    216 mA, erpm =        0, ax =      210, ay =      258, az =     9801, gx = 0.05885 rad/s, theta =        2 mrad, theta_d =        6 mrad, x =      112, x_d =        0
msg = 2044, time steps =   10, qsz =    2, switch = 1 t =    41311 ms. I_w = -11010045 mA, erpm =       28, ax =      311, ay =       91, az =     9805, gx = 0.07163 rad/s, theta =  -307651 mrad, theta_d =      -71 mrad, x =  3597627, x_d =    -7765
msg = 2045, time steps =   10, qsz =    2, switch = 1 t =    41331 ms. I_w = -17094030 mA, erpm =      117, ax =      426, ay =      182, az =     9815, gx = 0.08867 rad/s, theta =  -341566 mrad, theta_d =      -79 mrad, x =    60099, x_d =     -148
msg = 2046, time steps =   10, qsz =    2, switch = 1 t =    41352 ms. I_w = -16471141 mA, erpm =      117, ax =      623, ay =     4498, az =     9805, gx = 0.00346 rad/s, theta =  -313370 mrad, theta_d =      -72 mrad, x =    60906, x_d =     -149
msg = 2047, time steps =   10, qsz =    2, switch = 1 t =    41372 ms. I_w = -3779037 mA, erpm =        0, ax =      676, ay =     3576, az =     9749, gx = -0.21385 rad/s, theta =   -46424 mrad, theta_d =       -8 mrad, x =     8117, x_d =      -30
msg = 2048, time steps =   10, qsz =    2, switch = 1 t =    41392 ms. I_w = 12366895 mA, erpm =     -100, ax =      771, ay =     -338, az =     9749, gx = -0.38003 rad/s, theta =   274857 mrad, theta_d =       71 mrad, x =   -22115, x_d =       39
msg = 2049, time steps =   10, qsz =    2, switch = 1 t =    41412 ms. I_w = 25088364 mA, erpm =     -100, ax =      527, ay =    -2480, az =     9679, gx = -0.39707 rad/s, theta =   517266 mrad, theta_d =      134 mrad, x =   -57832, x_d =      124
